Year,Filière,Produit,Production,Superficie
2015,Maraîchage,Myrtille,8723.521870286557,709.9999999999987
2015,Maraîchage,Navet,150816.74,7154.64
2015,Maraîchage,Niora,28704.0,1382.6
2015,Maraîchage,Oignon,828715.5,32287.5
2015,Maraîchage,Oignon vert,57493.0,1898.0
2015,Maraîchage,Pastèque,706643.0,18120.0
2015,Maraîchage,Patate douce,17861.0,900.0
2015,Maraîchage,Petit Pois vert,128151.0,20559.0
2015,Maraîchage,Piment poivron,177329.7,4675.35
2015,Maraîchage,Pomme de terre,1924430.0,64515.0
2015,Maraîchage,Tomate,1412380.0,17539.0
2015,Oliviers,Olivier,1144237.9300497721,978241.5900000001
2015,Oléagineuses,Arachide,33710.0,13850.0
2015,Oléagineuses,Sésame,1082.0,1047.0
2015,Oléagineuses,Tournesol,52378.2,36941.0
2015,Palmiers-Dattiers,Palmier dattier,100376.32541616716,57859.0535517415
2015,Rosacées,Abricotier,103954.51999999999,12425.7824
2015,Rosacées,Autres plantations fruitières,49432.5,5931.16
2015,Rosacées,Avocatier,42732.0,3422.7
2015,Rosacées,Bananier,334941.6,8426.6
2015,Rosacées,Caroubier,60400.0,11398.4
2015,Rosacées,Cerisier,18728.6,1920.0
2015,Rosacées,Cognassier,47678.299999999996,3380.2
2015,Rosacées,Figuier,150110.8248,55259.899999999994
2015,Rosacées,Grenadier,131956.78999999992,10710.110000000002
2015,Rosacées,Noyer,16735.709999999992,6969.45
2015,Rosacées,Néflier,5881.2,451.6
2015,Rosacées,Pacanier,218.5,75.0
2015,Rosacées,Pistachier,131.8,56.0
2015,Rosacées,Poirier,45980.69,3382.5
2015,Rosacées,Pommier,674153.313339179,45207.06053148393
2015,Rosacées,Prunier,123210.61416650515,14055.570178571415
2015,Rosacées,Pêcher-nectarine,91468.9,7290.1900000000005
2015,Sucrières,Betterave à sucre,3875637.5,60909.45
2015,Sucrières,Canne à sucre,395316.0,8483.470000000001
2015,Vignes,Raisin de cuve,125084.495,9273.3889
2015,Vignes,Raisin de table,293282.4146669767,35277.6891
2016,Agrumes,Autres agrumes,11173.82987149868,1469.6299999999999
2016,Agrumes,Citron,36308.77819712918,2946.31
2016,Agrumes,Orange_Autres,27980.799314984157,4276.11
2016,Agrumes,Orange_Maroc late,446912.26159894245,24962.749999999996
2016,Agrumes,Orange_Navel,311328.7245196971,19281.695000000003
2016,Agrumes,Orange_Navel lane late,15125.013520244062,1601.6799999999998
2016,Agrumes,Orange_Navel late,5626.853280561783,935.27
2016,Agrumes,Orange_Navelina,283.394235871344,210.0
2016,Agrumes,Orange_Salustiana,22985.113579576824,1078.54
2016,Agrumes,Orange_Washignton sanguine,78994.63923544216,3457.8499999999995
2016,Agrumes,Pamplemousse,548.2833342014234,59.15
2016,Agrumes,Petit fruit_Autres,75539.11655857401,8252.41
2016,Agrumes,Petit fruit_Clémentine,543303.4719856004,30000.06
2016,Agrumes,Petit fruit_Fortune,916.982777497991,84.0
2016,Agrumes,Petit fruit_Nador cott,135478.63870283766,5980.45
2016,Agrumes,Petit fruit_Nour,160064.38580057933,7449.55
2016,Agrumes,Petit fruit_Nova,18134.30707452516,1212.4099999999999
2016,Agrumes,Petit fruit_Nules,123881.83929066094,8385.609999999999
2016,Agrumes,Petit fruit_Ortanique,20309.086257499388,828.8900000000001
2016,Amandiers,Amandier,112680.5335480702,165816.88999999996
2016,Céréales,Autres céréales,1148.0,1080.0
2016,Céréales,Avoine,15123.0,24798.0
2016,Céréales,Blé dur,874985.6999999996,837818.9999999994
2016,Céréales,Blé tendre,1856137.2999999989,1575818.9999999995
2016,Céréales,Mais,128762.70000000001,138825.0
2016,Céréales,Orge,619918.5999999996,1207614.9999999993
2016,Céréales,Riz,53353.8,7527.2
2016,Céréales,Sorgho,1818.0,1980.0
2016,Fourragères,Autres cultures fourragères,35766.0,2316.0
2016,Fourragères,Avoine vert,267726.0,66357.0
2016,Fourragères,Bersim,2605306.5,65076.0
2016,Fourragères,Lupin,32810.0,2120.0
2016,Fourragères,Luzerne,4994195.419840448,101690.0
2016,Fourragères,Mais fourrager,1736631.0,38449.0
2016,Fourragères,Mélange fourrager,105837.0,16455.0
2016,Fourragères,Orge fourrager,791055.15,85308.0
2016,Fourragères,Pois fourrager,24860.0,2855.0
2016,Fourragères,Sorgho fourrager,94010.5,4643.0
2016,Fourragères,Triticale,5347.5,3460.0
2016,Fourragères,Vesce avoine,40670.0,6630.0
2016,Industrielles,Autres Cultures Industrielles,703.6,662.0
2016,Industrielles,Cannabis,15000.0,30000.0
2016,Industrielles,Coriandre récoltée,500.0,5000.0
2016,Industrielles,Câprier,34286.0,26698.0
2016,Industrielles,Henné,203.0,70.0
2016,Industrielles,Piment de Cayenne,26.0,10.0
2016,Industrielles,Rosier,642.56,434.84999999999997
2016,Industrielles,Safran,4.2059999999999995,1504.0
2016,Industrielles,Tabac,725.0,492.0
2016,Légumineuses,Autres légumineuses,17789.4,12797.0
2016,Légumineuses,Fève,26564.449999999997,82774.0
2016,Légumineuses,Féverole,11846.7,20925.0
2016,Légumineuses,Lentille,2003.5,9580.95
2016,Légumineuses,Orobe,387.0,1800.0
2016,Légumineuses,Petit pois,6342.75,15060.0
2016,Légumineuses,Pois chiche,44062.469999999994,88030.0
2016,Maraîchage,Ail,12562.0,1179.0
2016,Maraîchage,Artichaut,44144.0,2981.0
2016,Maraîchage,Asperge,370.0,65.0
2016,Maraîchage,Aubergine,22720.5,1536.0
2016,Maraîchage,Autres cultures maraichères,177354.0,11509.0
2016,Maraîchage,Betterave potager,19109.0,911.0
2016,Maraîchage,Carotte,393703.92,13033.0
2016,Maraîchage,Choux fleur,60437.0,2651.0
2016,Maraîchage,Choux pomme,36162.0,1618.0
2016,Maraîchage,Concombre,42383.0,1025.0
2016,Maraîchage,Courge courgette,189256.0,7056.75
2016,Maraîchage,Fraisier,136856.0,3179.0
2016,Maraîchage,Framboise,18246.134049270455,1719.9999999999977
2016,Maraîchage,Fève verte,116875.0,9138.5
2016,Maraîchage,Haricot vert,141629.0,4626.5
2016,Maraîchage,Melon,520491.2,18183.6
2016,Maraîchage,Menthe,98453.0,3249.5
2016,Maraîchage,Myrtille,12169.954751131198,919.9999999999981
2016,Maraîchage,Navet,116644.5,5693.5
2016,Maraîchage,Niora,23534.0,1048.5
2016,Maraîchage,Oignon,685647.0,25089.0
2016,Maraîchage,Oignon vert,58109.0,2216.0
2016,Maraîchage,Pastèque,437061.0,12231.0
2016,Maraîchage,Patate douce,16061.0,871.5
2016,Maraîchage,Petit Pois vert,76131.5,10637.0
2016,Maraîchage,Piment poivron,173642.5,4053.75
2016,Maraîchage,Pomme de terre,1743616.5,59434.5
2016,Maraîchage,Tomate,1231248.0,15239.3
2016,Oliviers,Olivier,1416106.5304349998,979833.3770999997
2016,Oléagineuses,Arachide,36412.0,15345.0
2016,Oléagineuses,Sésame,942.7700000000001,1199.35
2016,Oléagineuses,Tournesol,30156.68,37943.0
2016,Palmiers-Dattiers,Palmier dattier,125328.95466856875,58122.0
2016,Rosacées,Abricotier,71155.59999999999,12963.582400000001
2016,Rosacées,Autres plantations fruitières,39895.0,7153.16
2016,Rosacées,Avocatier,42256.0,3806.4
2016,Rosacées,Bananier,333819.6,8489.6
2016,Rosacées,Caroubier,59025.0,11409.84
2016,Rosacées,Cerisier,8093.0,3012.0
2016,Rosacées,Cognassier,32087.2,4651.2
2016,Rosacées,Figuier,59881.15,58305.799999999996
2016,Rosacées,Grenadier,86503.73999999999,12230.380000000001
2016,Rosacées,Noyer,10005.5,7127.45
2016,Rosacées,Néflier,5570.0,480.6
2016,Rosacées,Pacanier,287.2,86.0
2016,Rosacées,Pistachier,114.0,58.0
2016,Rosacées,Poirier,27754.1,3521.5
2016,Rosacées,Pommier,687177.7158226342,48671.11283148392
2016,Rosacées,Prunier,123576.93773396715,14925.720178571411
2016,Rosacées,Pêcher-nectarine,95084.5,9192.22
2016,Sucrières,Betterave à sucre,4218922.51,60977.5
2016,Sucrières,Canne à sucre,426503.0,10434.0
2016,Vignes,Raisin de cuve,76084.70000000001,9273.388900000002
2016,Vignes,Raisin de table,288780.865,36731.28400000001
2017,Agrumes,Autres agrumes,6175.0,1469.63
2017,Agrumes,Citron,40114.299140307194,3076.96
2017,Agrumes,Orange_Autres,24565.56668133009,4310.620000000001
2017,Agrumes,Orange_Maroc late,485008.35215730383,25204.999999999996
2017,Agrumes,Orange_Navel,392137.89222891553,19642.324999999993
2017,Agrumes,Orange_Navel lane late,23230.0,1623.9799999999998
2017,Agrumes,Orange_Navel late,9841.999999999989,1002.37
2017,Agrumes,Orange_Navelina,385.408450704225,206.0
2017,Agrumes,Orange_Salustiana,23487.6510791366,1077.64
2017,Agrumes,Orange_Washignton sanguine,78561.21274959957,3570.5499999999997
2017,Agrumes,Pamplemousse,646.3499999999999,59.15
2017,Agrumes,Petit fruit_Autres,83886.52179262627,8631.75
2017,Agrumes,Petit fruit_Clémentine,647148.6056997196,30140.92
2017,Agrumes,Petit fruit_Fortune,1620.0,77.0
2017,Agrumes,Petit fruit_Nador cott,184219.0,6646.85
2017,Agrumes,Petit fruit_Nour,152803.25999999998,7721.929999999999
2017,Agrumes,Petit fruit_Nova,21370.583072,1227.4099999999999
2017,Agrumes,Petit fruit_Nules,166852.46187042547,8429.75
2017,Agrumes,Petit fruit_Ortanique,20446.51933441019,885.8899999999991
2017,Amandiers,Amandier,116923.46399999999,170864.16999999998
2017,Céréales,Autres céréales,1748.0,1520.0
2017,Céréales,Avoine,34906.0,29813.0
2017,Céréales,Blé dur,2199076.0,1087805.0
2017,Céréales,Blé tendre,4891741.0,2296420.0
2017,Céréales,Mais,122398.73300000001,130742.0
2017,Céréales,Orge,2466462.0,2001473.0
2017,Céréales,Riz,57697.5,8013.0
2017,Céréales,Sorgho,3641.5,4060.0
2017,Fourragères,Autres cultures fourragères,62050.0,7615.0
2017,Fourragères,Avoine vert,1096147.0,82876.0
2017,Fourragères,Bersim,3241116.0,66738.0
2017,Fourragères,Lupin,30120.0,1050.0
2017,Fourragères,Luzerne,5783691.6,101446.0
2017,Fourragères,Mais fourrager,1801102.0,38312.0
2017,Fourragères,Mélange fourrager,114385.0,19880.0
2017,Fourragères,Orge fourrager,2130095.0,131719.0
2017,Fourragères,Pois fourrager,12400.0,3950.0
2017,Fourragères,Sorgho fourrager,14250.0,1440.0
2017,Fourragères,Triticale,15950.2,6550.0
2017,Fourragères,Vesce avoine,95720.0,11840.0
2017,Industrielles,Autres Cultures Industrielles,124.53,135.0
2017,Industrielles,Cannabis,0.0,57900.0
2017,Industrielles,Coriandre récoltée,11515.0,7700.0
2017,Industrielles,Câprier,34040.0,28325.0
2017,Industrielles,Henné,5100.0,1690.0
2017,Industrielles,Piment de Cayenne,26.0,10.0
2017,Industrielles,Rosier,601.1,425.5
2017,Industrielles,Safran,4.2,1434.0
2017,Industrielles,Sorgho a balais,0.0,0.0
2017,Industrielles,Tabac,580.0,380.0
2017,Légumineuses,Autres légumineuses,31636.379999999997,27537.0
2017,Légumineuses,Fève,93399.70999999998,131380.3
2017,Légumineuses,Féverole,47021.0,21870.0
2017,Légumineuses,Lentille,28162.569999999996,42838.0
2017,Légumineuses,Orobe,887.0,1421.0
2017,Légumineuses,Petit pois,25363.54,37091.0
2017,Légumineuses,Pois chiche,43506.600000000006,43364.0
2017,Maraîchage,Ail,13660.0,1311.0
2017,Maraîchage,Artichaut,45457.0,2923.0
2017,Maraîchage,Asperge,286.0,54.0
2017,Maraîchage,Aubergine,52966.0,1884.5
2017,Maraîchage,Autres cultures maraichères,246348.0,14071.9
2017,Maraîchage,Betterave potager,17313.0,738.0
2017,Maraîchage,Carotte,436135.0,14080.5
2017,Maraîchage,Choux fleur,52265.0,2280.0
2017,Maraîchage,Choux pomme,51145.0,1862.0
2017,Maraîchage,Concombre,48735.0,1176.2
2017,Maraîchage,Courge courgette,179518.5,7539.0
2017,Maraîchage,Fraisier,161793.39999999967,3628.4299999999903
2017,Maraîchage,Framboise,24579.6469999999,2039.6499999999896
2017,Maraîchage,Fève verte,105760.0,10205.0
2017,Maraîchage,Haricot vert,169067.0,5742.0
2017,Maraîchage,Melon,618587.5,20163.0
2017,Maraîchage,Menthe,91658.0,3650.5
2017,Maraîchage,Myrtille,17241.53999999998,1498.379999999997
2017,Maraîchage,Mûrier,128.0,16.0
2017,Maraîchage,Navet,121171.0,5931.5
2017,Maraîchage,Niora,28880.0,1206.5
2017,Maraîchage,Oignon,754129.0,27804.9
2017,Maraîchage,Oignon vert,69204.0,1977.0
2017,Maraîchage,Pastèque,619332.0,16680.0
2017,Maraîchage,Patate douce,14239.0,810.5
2017,Maraîchage,Petit Pois vert,81249.0,19517.0
2017,Maraîchage,Piment poivron,191096.0,4436.0
2017,Maraîchage,Pomme de terre,1924871.8636363635,64293.0
2017,Maraîchage,Tomate,1293761.0,15887.95
2017,Oliviers,Olivier,1039116.8361069465,992037.5971000001
2017,Oléagineuses,Arachide,35733.0,14060.0
2017,Oléagineuses,Sésame,1000.0,838.0
2017,Oléagineuses,Tournesol,23792.32,18918.0
2017,Palmiers-Dattiers,Palmier dattier,129561.67556516147,58316.0
2017,Rosacées,Abricotier,112538.20000000001,11418.6
2017,Rosacées,Autres plantations fruitières,38796.0,6039.900000000001
2017,Rosacées,Avocatier,41695.34,3504.63
2017,Rosacées,Bananier,333619.0,8520.0
2017,Rosacées,Caroubier,58623.0,14115.8
2017,Rosacées,Cerisier,13405.7,3058.67
2017,Rosacées,Cognassier,45745.7,4066.8999999999996
2017,Rosacées,Figuier,137933.81874999998,60533.270000000004
2017,Rosacées,Grenadier,140671.1,12010.95
2017,Rosacées,Noyer,12637.1,7459.45
2017,Rosacées,Néflier,5806.7,497.1
2017,Rosacées,Pacanier,283.5,89.0
2017,Rosacées,Pistachier,103.0,51.0
2017,Rosacées,Poirier,34024.8,3057.92
2017,Rosacées,Pommier,820547.108822634,49497.868
2017,Rosacées,Prunier,179386.9088483374,15350.96
2017,Rosacées,Pêcher-nectarine,138559.75,10929.46
2017,Sucrières,Betterave à sucre,3741437.62,57793.65
2017,Sucrières,Canne à sucre,553115.0,10596.0
2017,Vignes,Raisin de cuve,91793.763,7359.155
2017,Vignes,Raisin de table,286334.3,35474.01000000001
2018,Agrumes,Autres agrumes,6290.0,1434.1299999999999
2018,Agrumes,Citron,39686.808323554564,3244.7700000000004
2018,Agrumes,Orange_Autres,27878.07744476936,4534.08
2018,Agrumes,Orange_Maroc late,491012.29999999976,25688.19
2018,Agrumes,Orange_Navel,365896.05254761846,19966.654999999984
2018,Agrumes,Orange_Navel lane late,23801.0,1690.9299999999998
2018,Agrumes,Orange_Navel late,10459.800625639382,1029.37
2018,Agrumes,Orange_Navelina,1668.0,213.0
2018,Agrumes,Orange_Salustiana,21092.99999999999,1077.03
2018,Agrumes,Orange_Washignton sanguine,77341.4999999999,3617.85
2018,Agrumes,Pamplemousse,1485.0,94.35000000000001
2018,Agrumes,Petit fruit_Autres,91070.45999999998,8590.08
2018,Agrumes,Petit fruit_Clémentine,549667.2592482888,30161.11
2018,Agrumes,Petit fruit_Fortune,897.0,77.0
2018,Agrumes,Petit fruit_Nador cott,215786.0,6997.349999999999
2018,Agrumes,Petit fruit_Nour,154214.04999999993,7695.429999999999
2018,Agrumes,Petit fruit_Nova,24116.0,1233.4099999999999
2018,Agrumes,Petit fruit_Nules,156347.4307517106,8413.089999999998
2018,Agrumes,Petit fruit_Ortanique,16690.8,934.889999999999
2018,Amandiers,Amandier,117270.03899999999,186255.32734285714
2018,Céréales,Avoine,21424.0,12275.0
2018,Céréales,Blé dur,2431979.249999999,965068.0
2018,Céréales,Blé tendre,4888640.859999999,1877680.0
2018,Céréales,Mais,118392.0,148178.0
2018,Céréales,Orge,2851022.0999999996,1564460.0
2018,Céréales,Riz,63037.1,8091.0
2018,Céréales,Sorgho,3316.9,3681.0
2018,Fourragères,Autres cultures fourragères,73285.0,7305.0
2018,Fourragères,Avoine vert,955048.0,91308.0
2018,Fourragères,Bersim,3402269.0,68592.5
2018,Fourragères,Féverole,27669.0,24830.0
2018,Fourragères,Lupin,44170.0,1800.0
2018,Fourragères,Luzerne,4819597.0,109539.0
2018,Fourragères,Mais fourrager,2202099.0,53159.0
2018,Fourragères,Mélange fourrager,104728.0,14984.0
2018,Fourragères,Orge fourrager,1802389.0,123518.8
2018,Fourragères,Pois fourrager,13016.0,4340.0
2018,Fourragères,Sorgho fourrager,9610.0,865.0
2018,Fourragères,Triticale,15276.0,5660.0
2018,Fourragères,Vesce avoine,362907.5,12895.0
2018,Industrielles,Autres Cultures Industrielles,813.03,1059.0
2018,Industrielles,Coriandre récoltée,5053.0,4410.0
2018,Industrielles,Câprier,35950.0,29345.0
2018,Industrielles,Henné,5237.0,1712.0
2018,Industrielles,Rosier,3635.1,1745.5
2018,Industrielles,Safran,6.444500000000001,1692.0
2018,Légumineuses,Autres légumineuses,26628.0,21887.0
2018,Légumineuses,Fève,148744.56146,137031.7652
2018,Légumineuses,Lentille,31738.83566,39797.14219999999
2018,Légumineuses,Orobe,2832.5,3540.0
2018,Légumineuses,Petit pois,35469.9361,41292.692200000005
2018,Légumineuses,Pois chiche,36312.15,86800.0
2018,Maraîchage,Ail,13611.0,1365.0
2018,Maraîchage,Artichaut,44591.0,3274.0
2018,Maraîchage,Asperge,0.0,12.0
2018,Maraîchage,Aubergine,52754.0,1961.5
2018,Maraîchage,Autres cultures maraichères,252856.0,13206.699999999999
2018,Maraîchage,Betterave potager,18858.0,836.0
2018,Maraîchage,Carotte,480294.0,14701.8
2018,Maraîchage,Choux fleur,59055.7,2633.0
2018,Maraîchage,Choux pomme,51054.0,1949.0
2018,Maraîchage,Concombre,47787.0,1204.5
2018,Maraîchage,Courge courgette,180462.94,6689.4
2018,Maraîchage,Fraisier,143440.0,3276.0
2018,Maraîchage,Framboise,22460.0,1942.0
2018,Maraîchage,Fève verte,142003.7,9713.0
2018,Maraîchage,Haricot vert,156016.5,6284.0
2018,Maraîchage,Melon,500823.4,16715.5
2018,Maraîchage,Menthe,98704.0,3351.5
2018,Maraîchage,Myrtille,25314.0,2183.0
2018,Maraîchage,Mûrier,542.0,48.0
2018,Maraîchage,Navet,144949.0,6720.2
2018,Maraîchage,Niora,948.0,79.0
2018,Maraîchage,Oignon,954801.0,36733.0
2018,Maraîchage,Oignon vert,101185.0,2878.0
2018,Maraîchage,Pastèque,742375.1,18941.0
2018,Maraîchage,Patate douce,18120.0,837.0
2018,Maraîchage,Petit Pois vert,123219.15,20996.0
2018,Maraîchage,Piment poivron,256522.0,5449.3
2018,Maraîchage,Pomme de terre,1869149.0,62033.0
2018,Maraîchage,Tomate,1409437.2,15955.0
2018,Oliviers,Olivier,1561465.1978919988,1039841.2236000001
2018,Oléagineuses,Arachide,32152.0,12850.0
2018,Oléagineuses,Sésame,798.0,725.0
2018,Oléagineuses,Tournesol,37602.15,21708.0
2018,Palmiers-Dattiers,Palmier dattier,111701.0,59127.0
2018,Rosacées,Abricotier,101612.4,11153.45
2018,Rosacées,Autres plantations fruitières,31851.5,5827.3
2018,Rosacées,Avocatier,51170.0,4449.13
2018,Rosacées,Bananier,319950.0,8412.0
2018,Rosacées,Caroubier,64130.0,13120.9
2018,Rosacées,Cerisier,13664.5,3024.67
2018,Rosacées,Cognassier,59443.88,4356.5
2018,Rosacées,Figuier,128380.05,61497.62
2018,Rosacées,Grenadier,113479.3,12644.15
2018,Rosacées,Noyer,12467.1,7702.0
2018,Rosacées,Néflier,5353.9,702.1
2018,Rosacées,Pacanier,261.0,76.0
2018,Rosacées,Pistachier,66.0,33.0
2018,Rosacées,Poirier,35201.5,4011.8720000000003
2018,Rosacées,Pommier,696949.5088226339,50589.29
2018,Rosacées,Prunier,205222.40740218144,15450.943999999998
2018,Rosacées,Pêcher-nectarine,157893.0,11019.2675
2018,Sucrières,Betterave à sucre,3710513.5199999996,53959.75
2018,Sucrières,Canne à sucre,616113.59,8746.0
2018,Vignes,Raisin de cuve,104501.25,7262.254999999999
2018,Vignes,Raisin de table,346656.26,35042.75
2019,Agrumes,Autres agrumes,14847.33333333333,1262.6
2019,Agrumes,Citron,44919.04,3208.09
2019,Agrumes,Orange_Autres,33481.1,4555.280000000001
2019,Agrumes,Orange_Maroc late,561325.9847006882,25862.46
2019,Agrumes,Orange_Navel,412933.98333333334,20114.234999999986
2019,Agrumes,Orange_Navel lane late,35891.18666666665,1887.1799999999998
2019,Agrumes,Orange_Navel late,14862.0,1049.37
2019,Agrumes,Orange_Navelina,2289.0,228.0
2019,Agrumes,Orange_Salustiana,27931.77,1104.15
2019,Agrumes,Orange_Washignton sanguine,93762.59333333332,3636.5699999999997
2019,Agrumes,Pamplemousse,2265.0,119.35000000000001
2019,Agrumes,Petit fruit_Autres,112874.18666666665,8434.140000000001
2019,Agrumes,Petit fruit_Clémentine,699361.6833333333,31164.710000000006
2019,Agrumes,Petit fruit_Fortune,1925.63999999999,77.0
2019,Agrumes,Petit fruit_Nador cott,121277.7,6989.049999999998
2019,Agrumes,Petit fruit_Nour,191225.7033333333,7778.83
2019,Agrumes,Petit fruit_Nova,28682.510000000002,1221.24
2019,Agrumes,Petit fruit_Nules,200321.61333333334,8413.619999999999
2019,Agrumes,Petit fruit_Ortanique,18959.79,917.18
2019,Amandiers,Amandier,102185.43999999997,190611.87727142853
2019,Céréales,Autres céréales,183.0,317.0
2019,Céréales,Avoine,8488.1,13079.0
2019,Céréales,Blé dur,1343651.267499999,818676.9199999998
2019,Céréales,Blé tendre,2681651.2524999995,1687310.46
2019,Céréales,Mais,40490.8,63292.0
2019,Céréales,Orge,1161182.8155500002,1050153.48
2019,Céréales,Riz,64598.1,7973.0
2019,Céréales,Sorgho,3412.85,4267.0
2019,Fourragères,Autres cultures fourragères,110680.0,4078.0
2019,Fourragères,Avoine vert,860383.85,87432.75
2019,Fourragères,Bersim,3201967.0,68538.5
2019,Fourragères,Féverole,44893.0,37800.0
2019,Fourragères,Lupin,63242.0,2345.0
2019,Fourragères,Luzerne,7454193.4,117862.0
2019,Fourragères,Mais fourrager,1518520.0,33761.0
2019,Fourragères,Mélange fourrager,119797.5,10205.0
2019,Fourragères,Orge fourrager,1650096.8199999998,130358.0
2019,Fourragères,Pois fourrager,38235.0,11390.0
2019,Fourragères,Sorgho fourrager,6320.0,178.0
2019,Fourragères,Triticale,10070.0,5800.0
2019,Fourragères,Vesce avoine,115643.0,9164.0
2019,Industrielles,Autres Cultures Industrielles,701.2,803.0
2019,Industrielles,Cannabis,69500.0,54852.916
2019,Industrielles,Coriandre récoltée,5219.0,4720.0
2019,Industrielles,Cornichon,460.0,60.0
2019,Industrielles,Câprier,32000.0,30030.0
2019,Industrielles,Henné,4561.0,1482.0
2019,Industrielles,Piment de Cayenne,13.0,5.0
2019,Industrielles,Rosier,1031.0,84.5
2019,Industrielles,Safran,6.203,1709.0
2019,Légumineuses,Autres légumineuses,18307.5,17698.0
2019,Légumineuses,Fève,72738.90000000002,125860.0
2019,Légumineuses,Lentille,37094.71,40207.0
2019,Légumineuses,Orobe,2700.0,3500.0
2019,Légumineuses,Petit pois,18101.100000000002,41034.0
2019,Légumineuses,Pois chiche,75413.4,81982.0
2019,Maraîchage,Ail,10318.5,1374.5
2019,Maraîchage,Artichaut,44774.0,2966.0
2019,Maraîchage,Asperge,310.0,30.0
2019,Maraîchage,Aubergine,68266.0,2408.5
2019,Maraîchage,Autres cultures maraichères,59559.0,5447.5
2019,Maraîchage,Betterave potager,21156.0,978.0
2019,Maraîchage,Carotte,412218.8,13476.0
2019,Maraîchage,Choux fleur,50762.0,2490.0
2019,Maraîchage,Choux pomme,36998.0,1254.5
2019,Maraîchage,Concombre,57448.0,1184.54
2019,Maraîchage,Courge courgette,198913.69999999998,8433.7
2019,Maraîchage,Fraisier,167827.0,3455.0
2019,Maraîchage,Framboise,24628.0,1962.8
2019,Maraîchage,Fève verte,85940.5,8913.0
2019,Maraîchage,Haricot vert,119926.6,6019.0
2019,Maraîchage,Melon,390571.0,13594.0
2019,Maraîchage,Menthe,66582.5,2712.5
2019,Maraîchage,Myrtille,28946.0,2497.0
2019,Maraîchage,Mûrier,544.0,49.0
2019,Maraîchage,Navet,158578.0,6713.5
2019,Maraîchage,Niora,50137.0,1867.45
2019,Maraîchage,Oignon,880399.0,29177.0
2019,Maraîchage,Oignon vert,71315.0,2276.65
2019,Maraîchage,Pastèque,674833.0,17430.0
2019,Maraîchage,Patate douce,9366.0,457.0
2019,Maraîchage,Petit Pois vert,107058.8,20402.0
2019,Maraîchage,Piment poivron,247609.0,5084.0
2019,Maraîchage,Pomme de terre,1956711.0,62462.5
2019,Maraîchage,Tomate,1347085.0,14861.49
2019,Oliviers,Olivier,1912237.7079114672,1044532.1395999999
2019,Oléagineuses,Arachide,39670.4,15288.0
2019,Oléagineuses,Colza,9093.449999999999,10304.0
2019,Oléagineuses,Sésame,798.0,725.0
2019,Oléagineuses,Tournesol,29455.9,22207.0
2019,Palmiers-Dattiers,Palmier dattier,101536.94999999998,59613.0
2019,Rosacées,Abricotier,109795.2,11072.95
2019,Rosacées,Autres plantations fruitières,28316.0,4300.5
2019,Rosacées,Avocatier,54576.0,5069.0
2019,Rosacées,Bananier,349924.0,8529.0
2019,Rosacées,Caroubier,63570.0,14603.56
2019,Rosacées,Cerisier,20348.7,3049.62
2019,Rosacées,Cognassier,39600.7,3531.5
2019,Rosacées,Figuier,153471.57,62968.86000000001
2019,Rosacées,Grenadier,116945.53,14120.819999999998
2019,Rosacées,Noyer,9880.2,7625.0
2019,Rosacées,Néflier,5704.4,686.0
2019,Rosacées,Pacanier,261.0,76.0
2019,Rosacées,Pistachier,67.0,32.0
2019,Rosacées,Poirier,34020.4,3877.88
2019,Rosacées,Pommier,809761.8088226338,49730.83000000001
2019,Rosacées,Prunier,151487.5,15789.973999999998
2019,Rosacées,Pêcher-nectarine,158826.8,13770.80749999999
2019,Sucrières,Betterave à sucre,3692884.0,57170.5
2019,Sucrières,Canne à sucre,518956.0,11306.0
2019,Vignes,Raisin de cuve,103887.0,7109.254999999999
2019,Vignes,Raisin de table,355613.0,35259.55
2020,Agrumes,Autres agrumes,7134.0,1171.6
2020,Agrumes,Citron,34599.91734939758,3348.819999999999
2020,Agrumes,Orange_Autres,29342.38,4604.969999999999
2020,Agrumes,Orange_Maroc late,369821.75,26203.52
2020,Agrumes,Orange_Navel,295377.76999999996,20518.885000000006
2020,Agrumes,Orange_Navel lane late,21908.6,2006.07
2020,Agrumes,Orange_Navel late,10368.18,1126.45
2020,Agrumes,Orange_Navelina,3770.0,163.0
2020,Agrumes,Orange_Salustiana,13694.6,1143.81
2020,Agrumes,Orange_Washignton sanguine,62058.659999999996,3688.8099999999986
2020,Agrumes,Pamplemousse,1719.6,106.85000000000001
2020,Agrumes,Petit fruit_Autres,81886.0,8293.859999999999
2020,Agrumes,Petit fruit_Clémentine,405565.8209090909,30598.55999999999
2020,Agrumes,Petit fruit_Fortune,560.0,122.0
2020,Agrumes,Petit fruit_Nador cott,222901.0,7756.74
2020,Agrumes,Petit fruit_Nour,87487.69999999998,7849.31
2020,Agrumes,Petit fruit_Nova,17977.54,1301.41
2020,Agrumes,Petit fruit_Nules,97717.58000000002,8441.899999999998
2020,Agrumes,Petit fruit_Ortanique,11951.470000000001,841.18
2020,Amandiers,Amandier,134435.76,209232.72999999992
2020,Céréales,Autres céréales,32.1,102.0
2020,Céréales,Avoine,5551.4,15009.0
2020,Céréales,Blé dur,791917.5,993280.0
2020,Céréales,Blé tendre,1769980.0000000007,1852010.0
2020,Céréales,Mais,29887.8,71087.0
2020,Céréales,Orge,645032.3,1495190.0
2020,Céréales,Riz,4675.0,5788.0
2020,Céréales,Sorgho,4162.0,4440.0
